lat,lon,altitude_m,inside_receiver_hull,condition,linear_hrmse_0_25us_m,remote_branch_separation_us,mc_p50_0_1us_m,mc_p95_0_1us_m,mc_p50_0_25us_m,mc_p95_0_25us_m,mc_p50_0_5us_m,mc_p95_0_5us_m,mc_p50_1_0us_m,mc_p95_1_0us_m,class
18.3,108.6,10000,False,12.851750608772116,1064.4624819720657,6.028568708918337,297.57580571187066,848.710591874151,743.9395142796768,2121.7764796853776,1487.8790285593536,4243.552959370755,2975.7580571187073,8487.10591874151,POOR
18.3,108.7,10000,False,12.065072854275709,1020.9696227224081,8.516760104596024,286.796140747711,817.0974685942474,716.9903518692774,2042.7436714856183,1433.980703738555,4085.4873429712366,2867.96140747711,8170.974685942473,POOR
18.3,108.8,10000,False,11.461215788255334,990.9198175729922,7.220296540237299,282.4865794838813,792.8982106682167,706.2164487097032,1982.2455266705417,1412.4328974194063,3964.4910533410834,2824.8657948388127,7928.982106682167,POOR
18.3,108.9,10000,False,10.996247766683824,971.3326504282688,9.063205333350723,275.5130741307038,776.9282438075575,688.7826853267595,1942.320609518894,1377.565370653519,3884.641219037788,2755.130741307038,7769.282438075576,POOR
18.3,109.0,10000,False,10.63932617924144,960.1283162663365,10.447050704626513,273.15297097759253,766.6894130028368,682.8824274439812,1916.7235325070922,1365.7648548879624,3833.4470650141843,2731.529709775925,7666.894130028369,POOR
18.4,104.5,10000,False,16.280584222576685,3188.0602496086603,4.795471666181159,965.6645767179255,2390.881280355282,2414.161441794813,5977.203200888204,4828.322883589626,11954.406401776409,9656.645767179252,23908.812803552817,VERY POOR
18.4,104.6,10000,False,16.767371028670212,3353.9929221947777,4.070760371359682,1021.0589461490072,2548.8317941020778,2552.647365372518,6372.079485255194,5105.294730745036,12744.158970510389,10210.589461490072,25488.317941020778,VERY POOR
18.4,104.7,10000,False,17.524793556726255,3612.270120106825,3.3715110517907987,1083.3786368107685,2800.2232767588985,2708.4465920269213,7000.558191897246,5416.893184053843,14001.116383794491,10833.786368107685,28002.232767588983,VERY POOR
18.4,104.8,10000,False,18.73827532781631,4027.123389911039,1.8840390765631145,1210.2704821726345,3081.3886848147777,3025.6762054315864,7703.471712036944,6051.352410863173,15406.943424073888,12102.704821726345,30813.886848147777,VERY POOR
18.4,104.9,10000,False,20.798375617447665,4735.957510172945,1.5858672612052134,1446.5105295627036,3573.998145971869,3616.276323906759,8934.995364929671,7232.552647813518,17869.990729859343,14465.105295627036,35739.981459718685,VERY POOR
18.4,105.0,10000,False,24.635529029338446,6075.074190224776,1.3826616831375171,1874.2309096618724,4616.298204523764,4685.577274154682,11540.745511309407,9371.154548309363,23081.491022618815,18742.309096618726,46162.98204523763,VERY POOR
18.4,105.1,10000,False,32.63901640207933,8963.562142519737,1.431968036380403,2529.7574514238995,6477.858237031962,6324.39362855975,16194.645592579902,12648.7872571195,32389.291185159804,25297.574514239,64778.58237031961,VERY POOR
18.4,105.2,10000,False,46.711271933280685,14641.547839894605,0.7841013597654874,3873.144318891461,11567.794085143576,9682.860797228654,28919.485212858937,19365.721594457307,57838.970425717875,38731.443188914614,115677.94085143575,VERY POOR
18.4,105.3,10000,False,34.09774123163257,11810.500292363373,0.42803315907666917,3302.5340045821267,9058.993369609609,8256.335011455318,22647.483424024023,16512.670022910635,45294.96684804805,33025.34004582127,90589.9336960961,VERY POOR
18.4,105.4,10000,False,12.442942666293995,3919.8703780555056,0.8851376401386603,1046.9958210461098,2657.4495917710237,2617.4895526152745,6643.623979427558,5234.979105230549,13287.247958855116,10469.958210461098,26574.495917710232,VERY POOR
18.4,105.5,10000,False,8.03887356915336,1824.3746837514964,3.1963922235573023,501.2233374256891,1315.5096549641537,1253.0583435642225,3288.7741374103834,2506.116687128445,6577.548274820767,5012.23337425689,13155.096549641534,POOR
18.4,105.6,10000,False,7.4036271017727895,1152.5084393566904,5.195671378733117,317.9744814734254,837.834324696721,794.9362036835635,2094.5858117418024,1589.872407367127,4189.171623483605,3179.744814734254,8378.34324696721,POOR
18.4,105.7,10000,False,7.481079057208395,852.8310056351686,6.846561424437411,228.6081934464171,621.9071105208552,571.5204836160428,1554.7677763021384,1143.0409672320857,3109.5355526042767,2286.0819344641714,6219.0711052085535,POOR
18.4,105.8,10000,False,7.687063631177312,700.6453306623469,9.125412422528386,181.38809403181526,517.6597427862828,453.47023507953816,1294.1493569657068,906.9404701590763,2588.2987139314137,1813.8809403181526,5176.597427862827,ACCEPTABLE
18.4,105.9,10000,False,7.904819026037184,620.6058060607857,11.29926304077626,162.4529403994514,468.44529236216624,406.13235099862857,1171.1132309054155,812.2647019972571,2342.226461810831,1624.5294039945143,4684.452923621662,ACCEPTABLE
18.4,106.0,10000,False,8.12422283629969,579.0685212440884,9.576294516626659,154.42460575349645,441.2231267675974,386.0615143837412,1103.057816918994,772.1230287674824,2206.115633837988,1544.2460575349648,4412.231267675976,ACCEPTABLE
18.4,106.1,10000,False,8.358219898014578,559.6702256328218,11.764833064446307,148.61948694396193,428.2490437839323,371.5487173599048,1070.6226094598305,743.0974347198096,2141.245218919661,1486.1948694396192,4282.490437839322,ACCEPTABLE
18.4,106.2,10000,False,8.62268766694327,554.3819352593006,16.171822209364848,144.96675313145107,425.1381152052982,362.41688282862765,1062.8452880132456,724.8337656572553,2125.6905760264913,1449.6675313145106,4251.3811520529825,ACCEPTABLE
18.4,106.3,10000,False,8.933502615330282,559.369970666482,13.781288306820352,146.62918527741067,429.6332013056414,366.5729631935267,1074.0830032641036,733.1459263870534,2148.166006528207,1466.2918527741067,4296.332013056414,ACCEPTABLE
18.4,106.4,10000,False,9.307754303585066,573.0425033099851,11.368146774786174,149.55737261285293,440.67392374551275,373.89343153213235,1101.6848093637818,747.7868630642647,2203.3696187275636,1495.5737261285294,4406.739237455127,ACCEPTABLE
18.4,106.5,10000,False,9.765875682977992,595.1683642316316,9.785968614350297,155.72417824072,458.16941242308724,389.3104456018,1145.4235310577183,778.6208912036,2290.8470621154365,1557.2417824072,4581.694124230873,ACCEPTABLE
18.4,106.6,10000,False,10.33437312081142,626.5423396975917,9.921375396674511,163.79982940303051,482.7879950766927,409.4995735075763,1206.9699876917316,818.9991470151526,2413.939975383463,1637.9982940303053,4827.879950766926,ACCEPTABLE
18.4,106.7,10000,False,11.049717691441643,668.9771285404389,11.44081878572672,174.37126849027578,515.9698572218206,435.9281712256894,1289.9246430545516,871.8563424513789,2579.849286109103,1743.7126849027577,5159.698572218206,ACCEPTABLE
18.4,106.8,10000,False,11.964570960687324,725.5754411861094,11.058480193982758,188.56691700388203,560.1472042449118,471.417292509705,1400.3680106122795,942.83458501941,2800.736021224559,1885.66917003882,5601.472042449118,ACCEPTABLE
18.4,106.9,10000,False,13.158651767508522,801.3760155527619,8.802832952106387,208.27643455483457,619.2502046513592,520.6910863870864,1548.1255116283983,1041.382172774173,3096.2510232567965,2082.764345548346,6192.502046513593,POOR
18.4,107.0,10000,False,14.759227858641887,904.676939268097,8.777891269777548,235.74941521402744,699.7361696542847,589.3735380350687,1749.3404241357118,1178.7470760701374,3498.6808482714237,2357.4941521402748,6997.361696542847,POOR
18.4,107.1,10000,False,16.983183500507334,1049.820126880302,7.545570263812807,275.1698450264097,812.7501869223994,687.9246125660243,2031.8754673059984,1375.8492251320486,4063.750934611997,2751.698450264097,8127.501869223994,POOR
18.4,107.2,10000,False,20.23303582873179,1263.5933228656163,5.064933176815144,329.8872023022039,979.0866626746423,824.7180057555097,2447.716656686606,1649.4360115110194,4895.433313373212,3298.872023022039,9790.866626746423,POOR
18.4,107.3,10000,False,25.34976579675879,1602.122637588002,3.0994532297713966,419.36799492651704,1242.2650688088559,1048.4199873162927,3105.6626720221393,2096.8399746325854,6211.325344044279,4193.679949265171,12422.650688088557,POOR
18.4,107.4,10000,False,34.433239507385075,2205.7166741343226,2.6598982209100623,580.9371235272206,1713.203528193201,1452.3428088180513,4283.008820483003,2904.6856176361025,8566.017640966005,5809.371235272205,17132.03528193201,POOR
18.4,107.5,10000,False,54.605824425850855,3550.488402121195,0.3433757659644334,932.402020438755,2758.438069335669,2331.005051096887,6896.095173339174,4662.010102193774,13792.190346678348,9324.020204387549,27584.380693356696,VERY POOR
18.4,107.6,10000,False,135.3482416583627,8944.548502226662,2.385708084627265,2353.179970160356,6933.335237329056,5882.94992540089,17333.338093322644,11765.89985080178,34666.67618664529,23531.79970160356,69333.35237329057,VERY POOR
18.4,107.7,10000,False,277.70026456014796,18675.28718303918,4.970497288193639,5085.378980340001,14783.299313475902,12713.447450850002,36958.248283689754,25426.894901700005,73916.49656737951,50853.78980340001,147832.99313475902,VERY POOR
18.4,107.8,10000,False,68.99844411115257,4727.037640098472,5.31918943765342,1278.9895650185413,3734.569634827972,3197.473912546354,9336.424087069932,6394.947825092708,18672.848174139865,12789.895650185415,37345.69634827973,VERY POOR
18.4,107.9,10000,False,39.76089298501792,2777.661886798516,3.360655102426789,750.1794157811034,2190.289854639626,1875.4485394527587,5475.724636599064,3750.8970789055174,10951.449273198128,7501.794157811035,21902.898546396256,VERY POOR
18.4,108.0,10000,False,28.226483896755795,2012.364272024466,1.8130607582360048,547.2361649014651,1583.9298760203908,1368.090412253663,3959.824690050977,2736.180824507326,7919.649380101954,5472.361649014652,15839.298760203908,POOR
18.4,108.1,10000,False,22.12663992952716,1610.951028223237,3.552035220033142,438.20743441492857,1266.1495820178427,1095.5185860373215,3165.373955044607,2191.037172074643,6330.747910089214,4382.074344149286,12661.495820178428,POOR
18.4,108.2,10000,False,18.403417012697215,1369.0255062535855,5.0434155156887455,382.42677618461494,1072.6890758857,956.0669404615371,2681.72268971425,1912.1338809230742,5363.4453794285,3824.2677618461485,10726.890758857,POOR
18.4,108.3,10000,False,15.931759666702794,1211.41871599942,1.2467379567894747,335.39637323062175,950.3715718607687,838.4909330765544,2375.928929651922,1676.9818661531087,4751.857859303844,3353.9637323062175,9503.715718607687,POOR
18.4,108.4,10000,False,14.200625872075694,1104.0130026790202,7.204912989072659,306.2611996611046,866.844675134153,765.6529991527616,2167.1116878353823,1531.3059983055232,4334.223375670765,3062.6119966110464,8668.44675134153,POOR
18.4,108.5,10000,False,12.94432453237009,1029.0942105491717,4.797405009579882,286.11050068158244,815.1283913319443,715.2762517039562,2037.820978329861,1430.5525034079124,4075.641956659722,2861.1050068158247,8151.283913319444,POOR
18.4,108.6,10000,False,12.010993321834395,976.5583033449758,9.189267797518118,273.59059118552125,780.1586659260824,683.9764779638032,1950.3966648152061,1367.9529559276064,3900.7933296304122,2735.9059118552127,7801.5866592608245,POOR
18.4,108.7,10000,False,11.307488747991655,940.2266219888072,4.2733005346141875,265.98444966972926,752.2076232757271,664.9611241743232,1880.5190581893175,1329.9222483486465,3761.038116378635,2659.844496697293,7522.07623275727,POOR
18.4,108.8,10000,False,10.773469556767296,916.1128864490312,10.840516342411766,261.1660277168743,732.667154413008,652.9150692921855,1831.66788603252,1305.830138584371,3663.33577206504,2611.660277168742,7326.67154413008,POOR
18.4,108.9,10000,False,10.36809640522074,901.53367487742,7.87044683351523,254.87027568003418,720.4558878751603,637.1756892000853,1801.139719687901,1274.3513784001707,3602.279439375802,2548.7027568003414,7204.558878751604,POOR
18.4,109.0,10000,False,10.062720937784249,894.6193523561215,8.141947365795613,255.34575128333466,711.1523048262353,638.3643782083367,1777.880762065588,1276.7287564166734,3555.761524131176,2553.4575128333468,7111.523048262352,POOR
18.5,104.5,10000,False,13.925823896323609,2418.2328601139884,5.3758477195336996,712.4927733594748,1818.4791223928207,1781.231933398687,4546.197805982051,3562.463866797374,9092.395611964102,7124.927733594748,18184.791223928205,POOR
18.5,104.6,10000,False,13.994129928364373,2450.866524124663,5.443795432841333,723.5087164831006,1837.2595996155076,1808.7717912077512,4593.148999038769,3617.5435824155024,9186.297998077538,7235.087164831005,18372.595996155076,POOR
18.5,104.7,10000,False,14.141893419521914,2513.1070838370533,5.687448741708648,746.7413670276949,1879.8448148773168,1866.853417569237,4699.612037193292,3733.706835138474,9399.224074386584,7467.413670276948,18798.44814877317,POOR
18.5,104.8,10000,False,14.405749114999544,2619.4003158848377,2.458845059028881,785.2518223642987,1960.7412059795206,1963.129555910747,4901.8530149488015,3926.259111821494,9803.706029897603,7852.518223642988,19607.412059795206,POOR
18.5,104.9,10000,False,14.848416226907881,2795.5329266597355,2.145319633784161,841.7302420730746,2106.2573347954494,2104.3256051826856,5265.643336988624,4208.651210365371,10531.286673977247,8417.302420730743,21062.573347954494,VERY POOR
18.5,105.0,10000,False,15.583075708314688,3091.0615181327025,2.2085513978596714,933.0417509890369,2383.8489685016157,2332.604377472592,5959.622421254039,4665.208754945184,11919.244842508078,9330.417509890369,23838.489685016157,VERY POOR
18.5,105.1,10000,False,16.815613452290695,3607.699085492189,1.9341252555923203,1089.8343473701007,2713.8554674447223,2724.5858684252516,6784.638668611805,5449.171736850503,13569.27733722361,10898.343473701007,27138.55467444722,VERY POOR
18.5,105.2,10000,False,18.80136861590886,4539.609332169918,1.2761002215725794,1390.1666789519143,3414.3627571062198,3475.416697379786,8535.90689276555,6950.833394759572,17071.8137855311,13901.666789519144,34143.6275710622,VERY POOR
18.5,105.3,10000,False,20.18781299855483,5772.696350959158,1.1638872091166828,1657.2863421257211,4252.600887881357,4143.215855314304,10631.502219703394,8286.431710628607,21263.004439406788,16572.863421257214,42526.008878813576,VERY POOR
18.5,105.4,10000,False,12.837572743710748,4269.056088126141,0.76558555302312,1235.2406094406563,3157.4648960647146,3088.101523601641,7893.662240161785,6176.203047203282,15787.32448032357,12352.406094406564,31574.64896064714,VERY POOR
18.5,105.5,10000,False,6.644258636151728,1819.819460592036,1.9805000161380357,488.0101433859687,1308.5048535435772,1220.0253584649217,3271.262133858943,2440.0507169298435,6542.524267717886,4880.101433859687,13085.048535435772,POOR
18.5,105.6,10000,False,6.221892265860539,1030.639762467729,4.915651002360913,278.5396314582993,739.4861573723322,696.3490786457482,1848.7153934308303,1392.6981572914965,3697.4307868616606,2785.396314582993,7394.861573723321,POOR
18.5,105.7,10000,False,6.705690599370969,723.2468312802056,7.589566581979892,193.35891103751146,525.7705287701683,483.3972775937787,1314.4263219254206,966.7945551875574,2628.852643850841,1933.5891103751148,5257.705287701682,ACCEPTABLE
18.5,105.8,10000,False,7.1196988444826665,585.0609640628048,11.204035784623509,152.02923630373166,436.9387656536527,380.07309075932915,1092.346914134132,760.1461815186583,2184.693828268264,1520.2923630373166,4369.387656536528,ACCEPTABLE
18.5,105.9,10000,False,7.409675862500538,521.5649488168482,11.145316658927037,139.59458579853845,396.34362953763747,348.9864644963462,990.8590738440938,697.9729289926923,1981.7181476881876,1395.9458579853847,3963.4362953763753,ACCEPTABLE
18.5,106.0,10000,False,7.638265426007684,492.81937512308264,11.784975923753379,131.29882814376322,376.6326881224221,328.2470703594081,941.5817203060553,656.4941407188162,1883.1634406121107,1312.9882814376324,3766.3268812242213,ACCEPTABLE
